ref,PTT,D_DATE,NSATS_DETECTED,NSATS_TRANSMITTED,CNT,LAT,LON,RESIDUAL,TIMESHIFT,SUBMITTED,NSATS_HEALTHY,NBITS,DELETED,V_MASK,KM_FROM_HOME,EST_SPEED
ob02-728-11,96728,9/1/2011,9,8,1,-21.65752983,-70.18704224,5.199999809,-1.799999952,9/13/2011,8,15,,0,96.175,0.75
ob02-728-11,96728,9/1/2011,8,8,2,-21.68367958,-70.19119263,10,-1.799999952,9/13/2011,8,15,,0,99.015,1.22
ob02-728-11,96728,9/1/2011,7,7,2,-21.71101952,-70.19937134,8.199999809,-1.799999952,9/13/2011,7,15,,0,101.948,1.02
ob02-728-11,96728,9/1/2011,8,8,3,-21.72862053,-70.20178223,7.199999809,-1.799999952,9/13/2011,8,15,,0,103.872,0.74
ob02-728-11,96728,9/1/2011,6,6,3,-21.73929977,-70.2140274,6.199999809,-1.799999952,9/13/2011,6,15,,0,104.94,0.85
ob02-728-11,96728,9/1/2011,7,7,2,-21.75684929,-70.22811127,58.40000153,-1.299999952,9/13/2011,7,15,,0,106.774,0.89
ob02-728-11,96728,9/1/2011,11,8,2,-21.77462006,-70.2297821,188.3999939,-1.299999952,9/13/2011,8,15,,0,108.736,0.72
ob02-728-11,96728,9/1/2011,9,8,1,-21.80076027,-70.22189331,337.2999878,0.200000003,9/13/2011,8,15,,20,,
ob02-728-11,96728,9/1/2011,7,7,1,-21.84251976,-70.2094574,818.5999756,-0.100000001,9/13/2011,7,15,,20,,
ob02-728-11,96728,9/2/2011,6,6,1,-21.88748932,-70.17166901,3.599999905,-1.799999952,9/13/2011,6,15,,0,121.785,0.41
ob02-728-11,96728,9/2/2011,8,8,1,-21.88414001,-70.1689682,9.600000381,-1.799999952,9/13/2011,8,15,,0,121.446,0.19
ob02-728-11,96728,9/2/2011,8,8,1,-21.88098907,-70.16590118,5.800000191,-1.799999952,9/13/2011,8,15,,0,121.133,0.24
ob02-728-11,96728,9/2/2011,9,8,1,-21.87446022,-70.16387939,7.900000095,-1.299999952,9/13/2011,8,15,,0,120.436,0.21
ob02-728-11,96728,9/2/2011,9,8,1,-21.87422943,-70.16683197,6.5,-1.799999952,9/13/2011,8,15,,0,120.375,0.16
ob02-728-11,96728,9/2/2011,9,8,1,-21.86791039,-70.18418884,4.699999809,-1.799999952,9/13/2011,8,15,,0,119.482,0.17
ob02-728-11,96728,9/2/2011,8,8,1,-21.8668499,-70.18765259,6.699999809,-1.799999952,9/13/2011,8,15,,0,119.329,0.16
ob02-728-11,96728,9/2/2011,6,6,1,-21.86458015,-70.19107819,13.39999962,-1.299999952,9/13/2011,6,15,,0,119.043,0.22
ob02-728-11,96728,9/2/2011,8,8,1,-21.84526062,-70.1883316,6.5,-1.899999976,9/13/2011,8,15,,0,116.93,0.38
ob02-728-11,96728,9/2/2011,5,5,2,-21.82471085,-70.18863678,6.5,-1.899999976,9/13/2011,5,15,,0,114.651,0.24
ob02-728-11,96728,9/4/2011,7,7,1,-21.82537079,-70.16369629,4.300000191,-2.099999905,9/13/2011,7,15,,0,115.013,0.12
ob02-728-11,96728,9/4/2011,9,8,1,-21.82146072,-70.16065216,7.699999809,-2.099999905,9/13/2011,8,15,,0,114.621,0.4
ob02-728-11,96728,9/4/2011,9,8,1,-21.62248039,-70.21717834,5.699999809,-2.099999905,9/13/2011,8,15,,0,91.959,0.73
ob02-728-11,96728,9/4/2011,10,8,1,-21.52469063,-70.20065308,2.900000095,-2.099999905,9/16/2011,8,15,,0,81.327,0.95
ob02-728-11,96728,9/4/2011,10,8,1,-21.50432968,-70.19230652,7.900000095,-2.200000048,9/16/2011,8,15,,0,79.197,0.67
ob02-728-11,96728,9/4/2011,8,8,1,-21.49637032,-70.20509338,7.099999905,-2.099999905,9/16/2011,8,15,,0,78.142,0.3
ob02-728-11,96728,9/5/2011,8,8,1,-21.45396042,-70.15804291,8.5,-2.200000048,9/16/2011,8,15,,0,74.274,0.32
ob02-728-11,96728,9/5/2011,8,8,2,-21.45350075,-70.14060974,7.5,-2.200000048,9/16/2011,8,15,,0,74.605,0.35
ob02-728-11,96728,9/5/2011,8,8,1,-21.37714005,-70.18460083,7.300000191,-2.200000048,9/16/2011,8,15,,0,65.354,0.84
ob02-728-11,96728,9/5/2011,8,8,1,-21.17576981,-70.23937225,6.699999809,-1.799999952,9/17/2011,8,15,,0,42.302,0.99
ob02-728-11,96728,9/6/2011,7,7,1,-21.02198982,-70.17653656,5.800000191,-2.200000048,9/17/2011,7,15,,0,27.847,0.32
ob02-728-11,96728,9/6/2011,9,8,1,-21.02269936,-70.17709351,6.400000095,-2.299999952,9/17/2011,8,15,,0,27.891,0.08
ob02-728-11,96728,9/7/2011,9,8,1,-21.10231018,-70.33641815,12,-2.5,9/17/2011,8,15,,0,33.865,0.58
ob02-728-11,96728,9/7/2011,8,8,1,-21.10466003,-70.35954285,4.900000095,-2.5,9/17/2011,8,15,,0,34.474,0.95
ob02-728-11,96728,9/7/2011,8,8,1,-21.13772964,-70.38192749,6.599999905,-2.5,9/17/2011,8,15,,0,38.548,0.72
ob02-728-11,96728,9/7/2011,8,8,1,-21.21705055,-70.35529327,9.899999619,-2.5,9/17/2011,8,15,,0,46.779,0.55
ob02-728-11,96728,9/7/2011,8,8,2,-21.2528801,-70.34414673,7.199999809,-2.5,9/17/2011,8,15,,0,50.622,0.33
ob02-728-11,96728,9/8/2011,7,7,1,-21.27185059,-70.34700775,6.800000191,-2.599999905,9/20/2011,7,15,,0,52.752,0.31
ob02-728-11,96728,9/8/2011,6,6,1,-21.28392982,-70.34764862,10.5,-2.5,9/20/2011,6,15,,0,54.097,0.44
ob02-728-11,96728,9/8/2011,8,8,1,-21.29247093,-70.34696198,6.800000191,-2.5,9/20/2011,8,15,,0,55.037,0.31
ob02-728-11,96728,9/8/2011,6,6,1,-21.31259918,-70.33695984,11.69999981,-2.099999905,9/20/2011,6,15,,0,57.19,0.35
ob02-728-11,96728,9/8/2011,10,8,1,-21.33202934,-70.33500671,6.800000191,-2.599999905,9/20/2011,8,15,,0,59.336,0.58
ob02-728-11,96728,9/8/2011,9,8,1,-21.34918976,-70.32655334,8,-2.599999905,9/20/2011,8,15,,0,61.197,0.62
ob02-728-11,96728,9/8/2011,9,8,2,-21.4965992,-70.19738007,2.900000095,-2.700000048,9/21/2011,8,15,,0,78.272,0.67
ob02-728-11,96728,9/8/2011,8,8,1,-21.50130081,-70.17951202,7.199999809,-2.599999905,9/21/2011,8,15,,0,79.063,0.92
ob02-728-11,96728,9/8/2011,11,8,1,-21.51086044,-70.1576004,5.400000095,-2.700000048,9/21/2011,8,15,,0,80.5,0.71
ob02-728-11,96728,9/8/2011,7,7,2,-21.51269913,-70.13938141,12.19999981,-2.700000048,9/21/2011,7,15,,0,81.069,0.61
ob02-728-11,96728,9/9/2011,8,8,1,-21.53071976,-70.13260651,8.399999619,-2.700000048,9/21/2011,8,15,,0,83.177,0.62
ob02-728-11,96728,9/9/2011,10,8,1,-21.66373062,-70.21553802,5.599999905,-2.799999952,9/21/2011,8,15,,0,96.547,0.57
ob02-728-11,96728,9/9/2011,9,8,1,-21.67901993,-70.20929718,3.5,-2.700000048,9/21/2011,8,15,,0,98.302,0.8
ob02-728-11,96728,9/9/2011,12,8,1,-21.69692039,-70.21292114,7.400000095,-2.799999952,9/21/2011,8,15,,0,100.251,0.48
ob02-728-11,96728,9/9/2011,8,8,1,-21.72710037,-70.19612122,7.400000095,-2.799999952,9/21/2011,8,15,,0,103.763,0.43
ob02-728-11,96728,9/9/2011,9,8,1,-21.73908043,-70.18396759,8.199999809,-2.799999952,9/21/2011,8,15,,0,105.226,0.99
ob02-728-11,96728,9/9/2011,9,8,1,-21.7639904,-70.17012787,8.899999619,-2.799999952,9/21/2011,8,15,,0,108.151,0.99
ob02-728-11,96728,9/10/2011,9,8,1,-21.89995003,-70.19490814,4.900000095,-2.799999952,9/21/2011,8,15,,0,122.927,0.38
ob02-728-11,96728,9/10/2011,5,5,1,-21.90370941,-70.1879425,6.5,-2.900000095,9/21/2011,5,15,,0,123.41,0.03
ob02-728-11,96728,9/11/2011,8,8,1,-21.88784027,-70.22647858,8,-3,9/21/2011,8,15,,0,121.335,0.24
ob02-728-11,96728,9/12/2011,8,8,1,-21.81292915,-70.21624756,8.899999619,-2.599999905,9/21/2011,8,15,,0,113.091,0.59
ob02-728-11,96728,9/12/2011,10,8,1,-21.79379082,-70.21195221,7.5,-3.099999905,9/21/2011,8,15,,0,111.002,0.67
ob02-728-11,96728,9/12/2011,8,8,2,-21.75876999,-70.19869995,3.5,-3.099999905,9/21/2011,8,15,,0,107.244,0.68
ob02-728-11,96728,9/12/2011,6,6,1,-21.74316978,-70.18768311,6.900000095,-3.099999905,9/21/2011,6,15,,0,105.635,0.69
ob02-728-11,96728,9/12/2011,5,5,3,-21.71707916,-70.17733765,3.400000095,-3,9/23/2011,5,15,,0,102.877,0.62
ob02-728-11,96728,9/12/2011,8,8,2,-21.70015907,-70.1735611,5.300000191,-2.599999905,9/23/2011,8,15,,0,101.058,0.37
ob02-728-11,96728,9/12/2011,9,8,2,-21.74202919,-70.19152069,5.400000095,-3.200000048,9/23/2011,8,15,,0,105.466,0.24
ob02-728-11,96728,9/12/2011,9,8,1,-21.74901009,-70.18711853,5.199999809,-3.099999905,9/23/2011,8,15,,0,106.288,0.42
ob02-728-11,96728,9/12/2011,8,8,1,-21.73673058,-70.16938019,6.400000095,-3.099999905,9/25/2011,8,15,,0,105.151,0.43
ob02-728-11,96728,9/12/2011,9,8,1,-21.72925949,-70.16539764,8.600000381,-2.700000048,9/25/2011,8,15,,0,104.381,0.24
ob02-728-11,96728,9/13/2011,6,6,1,-21.74797058,-70.17960358,1.299999952,-3.099999905,9/25/2011,6,15,,0,106.262,0.23
ob02-728-11,96728,9/13/2011,8,8,1,-21.73167992,-70.17854309,7.699999809,-2.700000048,9/25/2011,8,15,,0,104.475,0.37
ob02-728-11,96728,9/13/2011,9,8,1,-21.71734047,-70.17064667,5.800000191,-2.700000048,9/25/2011,8,15,,0,102.994,0.35
ob02-728-11,96728,9/13/2011,5,5,1,-21.73026085,-70.15965271,4.599999905,-3.200000048,9/25/2011,5,15,,0,104.572,0.42
ob02-728-11,96728,9/13/2011,9,8,2,-21.73098946,-70.17125702,4,-3.200000048,9/25/2011,8,15,,0,104.492,0.38
ob02-728-11,96728,9/13/2011,11,8,2,-21.74156952,-70.17713165,8.800000191,-3.200000048,9/25/2011,8,15,,0,105.585,0.39
ob02-728-11,96728,9/13/2011,8,8,1,-21.86321068,-70.18560028,7.699999809,-3.299999952,9/25/2011,8,15,,0,118.947,0.71
ob02-728-11,96728,9/13/2011,9,8,1,-21.87833023,-70.1712265,8,-3.299999952,9/25/2011,8,15,,0,120.777,0.49
ob02-728-11,96728,9/14/2011,5,5,2,-21.90398026,-70.18837738,3.299999952,-3.400000095,9/25/2011,5,15,,0,123.436,0.03
ob02-728-11,96728,9/14/2011,7,7,1,-21.90378952,-70.18808746,4.400000095,-3.400000095,9/25/2011,7,15,,0,123.417,0
ob02-728-11,96728,9/15/2011,7,7,1,-21.90416908,-70.18891144,5.900000095,-3.5,9/25/2011,7,15,,0,123.451,0.67
ob02-728-11,96728,9/15/2011,7,7,1,-21.89880943,-70.22032928,7.300000191,-3.5,9/25/2011,7,15,,0,122.595,0.83
ob02-728-11,96728,9/15/2011,8,8,1,-21.80850983,-70.26719666,2.400000095,-3.5,9/25/2011,8,15,,0,112.316,0.5
ob02-728-11,96728,9/15/2011,9,8,1,-21.86833,-70.26365662,4.699999809,-3.599999905,9/25/2011,8,15,,0,118.983,0.49
ob02-728-11,96728,9/16/2011,8,8,1,-21.81321907,-70.24095917,2.5,-3.599999905,9/27/2011,8,15,,0,112.955,0.39
ob02-728-11,96728,9/16/2011,6,6,2,-21.7942791,-70.24105072,6.5,-3.599999905,9/27/2011,6,15,,0,110.849,0.43
ob02-728-11,96728,9/16/2011,7,7,2,-21.78553963,-70.24250031,3.599999905,-3.599999905,9/27/2011,7,15,,0,109.869,0.29
ob02-728-11,96728,9/16/2011,9,8,1,-21.73471069,-70.23319244,3.599999905,-3.700000048,9/27/2011,8,15,,0,104.28,0.3
ob02-728-11,96728,9/16/2011,8,8,1,-21.72624016,-70.23538208,7.599999905,-3.599999905,9/27/2011,8,15,,0,103.324,0.68
ob02-728-11,96728,9/16/2011,8,8,1,-21.7104702,-70.25115204,3.400000095,-3.599999905,9/27/2011,8,15,,0,101.478,0.82
ob02-728-11,96728,9/16/2011,8,8,1,-21.7156601,-70.26698303,11.19999981,-3.099999905,9/27/2011,8,15,,0,101.986,0.57
ob02-728-11,96728,9/16/2011,10,8,1,-21.75064087,-70.24449921,4.5,-3.700000048,9/27/2011,8,15,,0,105.979,0.42
ob02-728-11,96728,9/16/2011,6,6,1,-21.75111008,-70.23516846,5,-3.599999905,9/27/2011,6,15,,0,106.088,0.23
ob02-728-11,96728,9/16/2011,9,8,1,-21.75245094,-70.23425293,10,-3.099999905,9/27/2011,8,15,,0,106.243,0.24
ob02-728-11,96728,9/16/2011,9,8,1,-21.73641014,-70.22331238,8,-3.700000048,9/27/2011,8,15,,0,104.542,0.48
ob02-728-11,96728,9/17/2011,10,8,1,-21.76416969,-70.19814301,9.300000191,-3.700000048,9/27/2011,8,15,,0,107.847,0.36
ob02-728-11,96728,9/18/2011,8,8,1,-21.90455055,-70.18891907,5.599999905,-3.799999952,9/27/2011,8,15,,0,123.494,0.26
ob02-728-11,96728,9/18/2011,7,7,1,-21.89866066,-70.19387054,10.30000019,-3.299999952,9/27/2011,7,15,,0,122.794,0.31
ob02-728-11,96728,9/18/2011,8,8,1,-21.87668991,-70.1815033,2.700000048,-3.799999952,9/27/2011,8,15,,0,120.482,0.19
ob02-728-11,96728,9/18/2011,9,8,2,-21.86894989,-70.17391968,6,-3.799999952,9/27/2011,8,15,,0,119.708,0.37
ob02-728-11,96728,9/18/2011,10,8,1,-21.74555016,-70.24839783,5.900000095,-3.900000095,9/27/2011,8,15,,0,105.392,0.5
ob02-728-11,96728,9/18/2011,12,8,1,-21.73265076,-70.25788879,8.800000191,-3.900000095,9/27/2011,8,15,,0,103.912,0.39
ob02-728-11,96728,9/18/2011,8,8,1,-21.71496964,-70.21047211,7.599999905,-3.900000095,9/28/2011,8,15,,0,102.274,0.32
ob02-728-11,96728,9/19/2011,5,5,1,-21.76873016,-70.17913055,3.700000048,-3.5,9/28/2011,5,15,,0,108.563,0.19
ob02-728-11,96728,9/19/2011,9,8,1,-21.78878975,-70.20348358,4.199999809,-4,9/28/2011,8,15,,0,110.524,0.43
ob02-728-11,96728,9/19/2011,10,8,1,-21.80161095,-70.21157837,10.69999981,-4,9/28/2011,8,15,,0,111.873,0.77
ob02-728-11,96728,9/19/2011,9,8,1,-21.82056999,-70.20675659,6.199999809,-4,9/28/2011,8,15,,0,114.018,0.83
ob02-728-11,96728,9/19/2011,9,8,1,-21.83811951,-70.20224762,7.5,-4,9/28/2011,8,15,,0,116.004,0.56
ob02-728-11,96728,9/19/2011,10,8,1,-21.8443203,-70.19953918,3.799999952,-4,9/28/2011,8,15,,0,116.717,0.18
ob02-728-11,96728,9/20/2011,8,8,1,-21.87924004,-70.16342163,4.800000191,-4.199999809,9/28/2011,8,15,,0,120.97,0.28
ob02-728-11,96728,9/20/2011,8,8,1,-21.8699398,-70.15675354,6.400000095,-4.199999809,9/28/2011,8,15,,0,120.025,0.4
ob02-728-11,96728,9/21/2011,7,7,1,-21.85807991,-70.15514374,4.5,-4.199999809,9/28/2011,7,15,,0,118.737,0.26
ob02-728-11,96728,9/21/2011,8,8,1,-21.75245094,-70.22083282,6,-4.300000191,9/28/2011,8,15,,0,106.342,0.53
ob02-728-11,96728,9/21/2011,10,8,2,-21.72221947,-70.19989014,2.799999952,-3.799999952,10/1/2011,8,15,,0,103.183,0.84
ob02-728-11,96728,9/21/2011,7,7,1,-21.70399094,-70.19451904,7.900000095,-4.300000191,10/1/2011,7,15,,0,101.223,0.98
ob02-728-11,96728,9/21/2011,8,8,1,-21.60667038,-70.17630005,10.5,-4.300000191,10/2/2011,8,15,,0,90.709,0.73
ob02-728-11,96728,9/22/2011,8,8,1,-21.52495003,-70.12563324,2.900000095,-4.300000191,10/2/2011,8,15,,0,82.705,0.29
ob02-728-11,96728,9/22/2011,8,8,1,-21.51502037,-70.14585876,9.100000381,-4.300000191,10/2/2011,8,15,,0,81.187,0.43
ob02-728-11,96728,9/22/2011,9,8,1,-21.46299934,-70.26322937,8,-4.400000095,10/2/2011,8,15,,0,73.902,0.72
ob02-728-11,96728,9/22/2011,7,7,1,-21.3984108,-70.29424286,5.800000191,-4.400000095,10/2/2011,7,15,,0,66.616,0.89
ob02-728-11,96728,9/22/2011,8,8,1,-21.3338604,-70.2890625,8.5,-4.400000095,10/2/2011,8,15,,0,59.439,0.91
ob02-728-11,96728,9/23/2011,8,8,1,-21.07015991,-70.17886353,4.699999809,-4.5,10/5/2011,8,15,,0,32.604,0.97
ob02-728-11,96728,9/23/2011,8,8,1,-21.02281952,-70.17713165,5.900000095,-4.5,10/5/2011,8,15,,0,27.901,0.58
ob02-728-11,96728,9/23/2011,7,7,1,-21.02382088,-70.17799377,4.699999809,-4.5,10/5/2011,7,15,,0,27.959,0.03
ob02-728-11,96728,9/23/2011,6,6,1,-21.0237999,-70.17781067,6.699999809,-4.5,10/5/2011,6,15,,0,27.966,0.02
ob02-728-11,96728,9/24/2011,9,8,1,-21.0481205,-70.16847229,3.700000048,-4.699999809,10/5/2011,8,15,,0,30.821,0.55
ob02-728-11,96728,9/24/2011,11,8,1,-21.11463928,-70.19339752,7.699999809,-4.599999905,10/5/2011,8,15,,0,36.736,0.68
ob02-728-11,96728,9/25/2011,10,8,1,-21.1918602,-70.19689178,6.599999905,-4.699999809,10/5/2011,8,15,,0,44.918,0.33
ob02-728-11,96728,9/25/2011,8,8,2,-21.18597984,-70.1904068,6.400000095,-4.699999809,10/5/2011,8,15,,0,44.45,0.26
ob02-728-11,96728,9/25/2011,9,8,1,-21.18485069,-70.18299103,4.699999809,-4.599999905,10/5/2011,8,15,,0,44.533,0.28
ob02-728-11,96728,9/25/2011,7,7,1,-21.20705986,-70.16578674,3.700000048,-4.699999809,10/5/2011,7,15,,0,47.411,0.4
ob02-728-11,96728,9/25/2011,9,8,1,-21.24328995,-70.17311096,4.400000095,-4.699999809,10/5/2011,8,15,,0,51.077,0.42
ob02-728-11,96728,9/25/2011,9,8,1,-21.26589012,-70.20973969,4.099999905,-4.699999809,10/5/2011,8,15,,0,52.703,0.69
ob02-728-11,96728,9/25/2011,11,8,1,-21.26511955,-70.23124695,1.299999952,-4.699999809,10/5/2011,8,15,,0,52.266,0.66
ob02-728-11,96728,9/25/2011,9,8,1,-21.28092003,-70.22337341,3.099999905,-4.699999809,10/5/2011,8,15,,0,54.123,0.76
ob02-728-11,96728,9/25/2011,9,8,1,-21.33143044,-70.16542053,9.5,-4.800000191,10/5/2011,8,15,,0,60.787,0.92
ob02-728-11,96728,9/25/2011,9,8,1,-21.47312927,-70.2074585,7.900000095,-4.800000191,10/5/2011,8,15,,0,75.544,0.87
ob02-728-11,96728,9/25/2011,9,8,2,-21.50604057,-70.17445374,5.599999905,-4.800000191,10/5/2011,8,15,,0,79.668,0.77
ob02-728-11,96728,9/26/2011,7,7,1,-21.62332916,-70.16368866,6.300000191,-4.800000191,10/8/2011,7,15,,0,92.736,0.42
ob02-728-11,96728,9/26/2011,9,8,1,-21.61911964,-70.19232178,10,-4.800000191,10/8/2011,8,15,,0,91.864,0.62
ob02-728-11,96728,9/26/2011,7,7,1,-21.63195038,-70.2093277,7.300000191,-4.800000191,10/8/2011,7,15,,0,93.087,1.03
ob02-728-11,96728,9/26/2011,7,7,2,-21.65270042,-70.22576904,5,-4.900000095,10/8/2011,7,15,,0,95.232,0.96
ob02-728-11,96728,9/26/2011,10,8,1,-21.75922966,-70.22434235,4.099999905,-4.900000095,10/8/2011,8,15,,0,107.067,0.99
ob02-728-11,96728,9/26/2011,10,8,1,-21.81151009,-70.21617126,1.799999952,-4.900000095,10/8/2011,8,15,,0,112.934,1.05
ob02-728-11,96728,9/26/2011,8,8,1,-21.8862896,-70.19361877,5.699999809,-4.900000095,10/8/2011,8,15,,0,121.425,0.46
ob02-728-11,96728,9/28/2011,7,7,1,-21.86639977,-70.15895844,16.10000038,-5,10/8/2011,7,15,,0,119.606,0.21
ob02-728-11,96728,9/28/2011,8,8,1,-21.79738045,-70.19325256,5.5,-5.099999905,10/8/2011,8,15,,0,111.576,0.57
ob02-728-11,96728,9/28/2011,9,8,1,-21.56485939,-70.21708679,6.099999905,-5.099999905,10/8/2011,8,15,,0,85.576,0.83
ob02-728-11,96728,9/28/2011,10,8,1,-21.52684021,-70.23345184,2,-5.199999809,10/8/2011,8,15,,0,81.204,0.67
ob02-728-11,96728,9/29/2011,7,7,1,-21.38990021,-70.19391632,0.400000006,-5.199999809,10/8/2011,7,15,,0,66.584,0.37
ob02-728-11,96728,9/29/2011,9,8,1,-21.37372971,-70.20625305,6.400000095,-5.199999809,10/8/2011,8,15,,0,64.604,0.34
ob02-728-11,96728,9/29/2011,9,8,2,-21.36441994,-70.22366333,5.900000095,-5.199999809,10/8/2011,8,15,,0,63.328,0.32
ob02-728-11,96728,9/29/2011,9,8,1,-21.32369995,-70.25395203,4.099999905,-5.300000191,10/8/2011,8,15,,0,58.493,0.42
ob02-728-11,96728,9/29/2011,12,8,1,-21.30047989,-70.24829102,6.5,-5.300000191,10/8/2011,8,15,,0,55.97,0.86
ob02-728-11,96728,9/29/2011,10,8,1,-21.27481079,-70.25298309,3.799999952,-5.199999809,10/8/2011,8,15,,0,53.08,1.04
ob02-728-11,96728,9/29/2011,9,8,1,-21.0809803,-70.23861694,4.099999905,-5.300000191,10/8/2011,8,15,,0,31.922,0.74
ob02-728-11,96728,9/30/2011,8,8,1,-21.07522964,-70.22695923,2.700000048,-5.300000191,10/8/2011,8,15,,0,31.565,0.76
ob02-728-11,96728,9/30/2011,9,8,1,-21.06108093,-70.21089172,10.39999962,-5.300000191,10/8/2011,8,15,,0,30.504,0.83
ob02-728-11,96728,9/30/2011,8,8,1,-21.03819084,-70.18791199,7.400000095,-5.300000191,10/8/2011,8,15,,0,28.963,0.39
ob02-728-11,96728,9/30/2011,10,8,1,-21.04744911,-70.16742706,7.099999905,-5.400000095,10/12/2011,8,15,,0,30.802,0.22
ob02-728-11,96728,9/30/2011,8,8,1,-25.23311043,-71.5401001,26101.80078,14.5,10/12/2011,8,15,,20,,
ob02-728-11,96728,10/2/2011,8,8,1,-21.48498917,-70.25701141,8.899999619,-5.599999905,10/12/2011,8,15,,0,76.382,0.73
ob02-728-11,96728,10/2/2011,9,8,2,-21.50654984,-70.24652863,6.099999905,-5.5,10/12/2011,8,15,,0,78.847,1.05
ob02-728-11,96728,10/2/2011,10,8,1,-21.54706955,-70.22711182,3.700000048,-5.599999905,10/12/2011,8,15,,0,83.505,0.93
ob02-728-11,96728,10/2/2011,9,8,1,-21.56438065,-70.21988678,6.5,-5.599999905,10/12/2011,8,15,,0,85.494,0.7
ob02-728-11,96728,10/2/2011,7,7,1,-21.5781498,-70.21389771,7.699999809,-5.599999905,10/12/2011,7,15,,0,87.081,0.53
ob02-728-11,96728,10/2/2011,8,8,1,-21.88604927,-70.23030853,8.899999619,-5.699999809,10/12/2011,8,15,,0,121.112,0.33
ob02-728-11,96728,10/3/2011,7,7,1,-20.79999924,-70.30000305,100000000,0,10/12/2011,6,15,,20,,
ob02-728-11,96728,10/3/2011,5,5,2,-21.90369987,-70.1880188,2.299999952,-5.699999809,10/12/2011,5,15,,0,123.408,0.07
ob02-728-11,96728,10/3/2011,6,6,1,-21.90360069,-70.18817902,9.5,-5.800000191,10/12/2011,6,15,,0,123.396,0.13
ob02-728-11,96728,10/4/2011,9,8,1,-21.81911087,-70.28457642,7,-5.900000095,10/16/2011,8,15,,0,113.456,0.72
ob02-728-11,96728,10/4/2011,9,8,2,-21.80442047,-70.30696869,6.5,-5.900000095,10/16/2011,8,15,,0,111.812,1.23
ob02-728-11,96728,10/4/2011,9,8,1,-21.79258919,-70.33522034,6.699999809,-5.900000095,10/16/2011,8,15,,0,110.553,1.12
ob02-728-11,96728,10/4/2011,7,7,1,-21.78771019,-70.40393066,3.799999952,-5.900000095,10/16/2011,7,15,,0,110.476,0.92
ob02-728-11,96728,10/4/2011,7,7,2,-21.67535019,-70.54608154,7.900000095,-5.900000095,10/16/2011,7,15,,0,100.731,0.68
ob02-728-11,96728,10/4/2011,9,8,1,-21.68217087,-70.55561829,5.199999809,-5.900000095,10/16/2011,8,15,,0,101.719,0.37
ob02-728-11,96728,10/4/2011,7,7,3,-21.68704033,-70.565979,3.099999905,-5.900000095,10/16/2011,7,15,,0,102.526,0.21
ob02-728-11,96728,10/5/2011,7,7,1,-21.69234085,-70.5721283,5.699999809,-5.900000095,10/16/2011,7,15,,0,103.267,0.18
ob02-728-11,96728,10/5/2011,7,7,1,-21.70986938,-70.56404114,4,-6,10/16/2011,7,15,,0,104.923,0.26
ob02-728-11,96728,10/5/2011,8,8,1,-21.75443077,-70.52121735,7,-6,10/16/2011,8,15,,0,108.694,0.5
ob02-728-11,96728,10/5/2011,7,7,1,-21.74791908,-70.50707245,4.599999905,-6,10/16/2011,7,15,,0,107.684,0.71
ob02-728-11,96728,10/5/2011,12,8,1,-21.74645042,-70.47097015,4,-6,10/16/2011,8,15,,0,106.838,0.9
ob02-728-11,96728,10/5/2011,8,8,1,-21.75351906,-70.44802856,7.699999809,-6,10/16/2011,8,15,,0,107.248,1.03
ob02-728-11,96728,10/5/2011,8,8,1,-21.7815609,-70.40630341,3.599999905,-6,10/16/2011,8,15,,0,109.819,0.75
ob02-728-11,96728,10/5/2011,8,8,1,-21.79133034,-70.4032135,6,-6,10/16/2011,8,15,,0,110.87,0.57
ob02-728-11,96728,10/5/2011,9,8,1,-21.44577026,-70.81188202,18745.19922,-82.59999847,10/16/2011,8,15,,20,,
ob02-728-11,96728,10/5/2011,9,8,1,-21.86009979,-70.32041168,6.599999905,-6,10/16/2011,8,15,,0,118.026,0.89
ob02-728-11,96728,10/5/2011,10,8,1,-21.84864998,-70.26732635,2689.300049,-6.199999809,10/16/2011,8,15,,20,,
ob02-728-11,96728,10/5/2011,7,7,2,-21.86602974,-70.23948669,4.300000191,-6,10/16/2011,7,15,,0,118.833,0.79
ob02-728-11,96728,10/5/2011,8,8,1,-21.87121964,-70.2298584,11.60000038,-6,10/16/2011,8,15,,0,119.467,0.27
ob02-728-11,96728,10/7/2011,9,8,1,-21.82266998,-70.31124878,5.400000095,-6.300000191,10/16/2011,8,15,,0,113.847,0.33
ob02-728-11,96728,10/7/2011,9,8,1,-21.72347069,-70.22000885,4.300000191,-6.300000191,10/16/2011,8,15,,0,103.133,0.78
ob02-728-11,96728,10/7/2011,10,8,1,-21.68519974,-70.20162201,13.69999981,-6.300000191,10/16/2011,8,15,,0,99.065,0.79
ob02-728-11,96728,10/7/2011,8,8,1,-21.67667961,-70.18904114,3.700000048,-6.300000191,10/16/2011,8,15,,0,98.266,0.51
ob02-728-11,96728,10/7/2011,8,8,1,-21.66925049,-70.18398285,11,-6.300000191,10/16/2011,8,15,,0,97.508,0.46
ob02-728-11,96728,10/7/2011,8,8,1,-21.65858078,-70.17784882,7.400000095,-6.300000191,10/16/2011,8,15,,0,96.412,0.43
ob02-728-11,96728,10/8/2011,9,8,1,-21.63319969,-70.15683746,7.800000191,-6.300000191,10/16/2011,8,15,,0,93.932,0.33
ob02-728-11,96728,10/8/2011,10,8,1,-21.53210068,-70.17756653,1.299999952,-5.900000095,10/16/2011,8,15,,0,82.481,0.36
